customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharge,DailyCharge,tenure_group,tenure_segment,ServiceCount
7541-YLXCL,1,Male,0,0,0,36,0,0,DSL,0,1,0,1,0,1,One year,1,Mailed check,65.4,2498.4,1.8166666666666669,24-48,25+ meses,3
7542-CYDDM,0,Male,0,0,0,18,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,358.5,1.113888888888889,12-24,11–24 meses,0
7544-ZVIKX,0,Male,0,1,1,58,0,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),105.05,6004.85,1.811206896551724,48+,25+ meses,5
7547-EKNFS,1,Male,0,1,0,42,0,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,2.267857142857143,24-48,25+ meses,4
7548-SEPYI,1,Female,0,0,0,5,0,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.25,512.45,19.25,0-12,0–10 meses,3
7549-MYGPK,1,Female,0,1,1,63,0,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,6215.35,1.596031746031746,48+,25+ meses,5
7550-WIQVA,0,Male,0,1,1,50,0,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.25,5431.4,2.165,48+,25+ meses,6
7551-DACSP,1,Male,0,1,1,6,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.3,324.25,9.216666666666667,0-12,0–10 meses,2
7551-JOHTI,1,Female,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.5,19.5,19.5,0-12,0–10 meses,0
7552-KEYGT,0,Male,0,1,0,27,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.55,520.55,0.7240740740740741,24-48,25+ meses,0
7554-AKDQF,0,Female,0,1,0,6,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,323.45,7.608333333333333,0-12,0–10 meses,0
7554-NEWDD,0,Male,0,0,0,10,0,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,2.57,0-12,11–24 meses,1
7558-IMLMT,0,Male,0,1,1,67,0,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.8,1411.9,0.31044776119402984,48+,25+ meses,0
7560-QJAVJ,0,Female,0,0,0,70,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),79.6,5589.45,1.137142857142857,48+,25+ meses,5
7560-QRBXH,0,Female,0,0,1,48,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,936.7,0.41562499999999997,48+,25+ meses,0
7562-GSUHK,1,Female,0,0,0,16,0,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,5.825,12-24,11–24 meses,3
7562-UXTPG,0,Female,0,0,0,13,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,886.7,5.3961538461538465,12-24,11–24 meses,0
7563-BIUPC,1,Male,0,0,0,5,0,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,415.55,16.119999999999997,0-12,0–10 meses,1
7564-GHCVB,0,Female,0,1,1,72,0,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),79.05,5730.7,1.0979166666666667,48+,25+ meses,2
7566-DSRLQ,0,Female,0,1,0,72,0,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,7998.8,1.5298611111111111,48+,25+ meses,6
7567-ECMCM,0,Male,0,0,0,24,0,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.85,2001.0,3.327083333333333,24-48,25+ meses,1
7568-PODML,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,45.3,45.3,45.3,0-12,0–10 meses,2
7569-NMZYQ,0,Female,0,1,1,72,0,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),118.75,8672.45,1.6493055555555556,48+,25+ meses,7
7570-WELNY,0,Female,0,1,0,68,0,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,5711.05,1.2455882352941177,48+,25+ meses,3
7571-YXDAD,1,Female,0,0,0,2,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),74.9,147.15,37.45,0-12,0–10 meses,1
7572-KPVKK,0,Male,0,0,1,62,0,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,6590.5,1.678225806451613,48+,25+ meses,5
7576-ASEJU,0,Female,0,1,1,41,0,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,1.8219512195121952,24-48,25+ meses,4
7576-JMYWV,0,Female,1,1,1,46,0,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,4972.1,2.3956521739130436,24-48,25+ meses,6
7576-OYWBN,1,Male,1,0,0,3,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,231.8,25.349999999999998,0-12,0–10 meses,1
7577-SWIFR,0,Male,0,0,0,1,0,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,89.25,0-12,0–10 meses,2
7579-KKLOE,0,Male,0,1,1,71,0,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,91.25,6589.6,1.2852112676056338,48+,25+ meses,7
7579-OOPEC,1,Female,1,1,0,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,115.1,25.075,0-12,0–10 meses,1
7580-UGXNC,1,Female,1,0,0,2,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.85,104.2,27.425,0-12,0–10 meses,2
7581-EBBOU,0,Female,0,0,0,60,0,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,4224.7,1.1691666666666667,48+,25+ meses,4
7586-ZATGZ,0,Male,0,0,0,40,0,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.9,3369.05,2.1225,24-48,25+ meses,2
7587-AOVVU,0,Male,0,1,1,27,0,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,3.7314814814814814,24-48,25+ meses,5
7587-RZNME,1,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.3,123.65,14.433333333333332,0-12,0–10 meses,0
7590-VHVEG,0,Female,0,1,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.85,29.85,29.85,0-12,0–10 meses,1
7593-JNWRU,1,Male,0,1,1,6,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,260.8,7.433333333333334,0-12,0–10 meses,0
7593-XFKDI,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,46.3,46.3,0-12,0–10 meses,0
7594-LZNWR,0,Male,1,0,0,34,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.15,2275.1,2.033823529411765,24-48,25+ meses,0
7594-RQHXR,1,Female,0,0,1,1,0,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,79.6,79.6,0-12,0–10 meses,1
7595-EHCDL,0,Male,0,1,1,32,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),50.6,1653.45,1.58125,24-48,25+ meses,3
7595-EUIVN,1,Female,0,0,0,1,0,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,75.8,0-12,0–10 meses,1
7596-IIWYC,0,Female,0,0,0,27,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.25,538.2,0.75,24-48,25+ meses,0
7596-LDUXP,0,Female,0,0,0,12,0,0,Fiber optic,1,0,0,0,1,0,One year,1,Credit card (automatic),85.15,979.05,7.095833333333334,12-24,11–24 meses,2
7596-ZYWBB,0,Female,0,0,0,65,0,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,59.6,3739.8,0.916923076923077,48+,25+ meses,3
7598-UAASY,1,Male,0,1,0,2,0,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.4,151.8,38.2,0-12,0–10 meses,1
7599-FKVXZ,1,Male,0,1,0,42,0,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),106.15,4512.7,2.5273809523809527,24-48,25+ meses,5
7599-NTMDP,0,Female,0,1,1,62,0,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),48.7,3008.55,0.785483870967742,48+,25+ meses,4
7601-DHFWZ,0,Female,0,0,0,48,0,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.0,1183.05,0.5,48+,25+ meses,1
7601-GNDYK,0,Male,0,1,1,35,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,686.95,0.56,24-48,25+ meses,0
7601-WFVZV,0,Male,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,19.55,0-12,0–10 meses,0
7602-DBTOU,0,Female,0,1,0,71,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,1416.5,0.27605633802816903,48+,25+ meses,0
7602-MVRMB,0,Female,0,1,1,72,0,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,8058.85,1.5340277777777778,48+,25+ meses,6
7603-USHJS,1,Male,0,0,1,12,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,871.4,6.145833333333333,12-24,11–24 meses,1
7605-BDWDC,0,Female,0,0,0,31,0,0,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,1.6080645161290323,24-48,25+ meses,4
7605-SNLQG,0,Female,0,1,0,45,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),50.25,2221.55,1.1166666666666667,24-48,25+ meses,1
7606-BPHHN,0,Male,0,0,0,72,0,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1468.75,0.275,48+,25+ meses,0
7607-QKKTJ,0,Male,0,1,1,45,0,1,Fiber optic,0,1,1,0,0,1,One year,1,Credit card (automatic),95.0,4368.85,2.111111111111111,24-48,25+ meses,4
7608-RGIRO,0,Male,0,0,1,62,0,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.4,1413.0,0.39354838709677414,48+,25+ meses,1
7609-NRNCA,0,Female,0,0,0,17,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,280.85,1.1500000000000001,12-24,11–24 meses,0
7609-YBPXG,0,Male,0,0,0,54,0,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,4735.2,1.612962962962963,48+,25+ meses,6
7610-TVOPG,0,Male,0,0,0,15,0,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.35,378.6,1.7566666666666668,12-24,11–24 meses,1
7611-YKYTC,0,Male,0,1,1,22,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.0,1573.95,3.409090909090909,12-24,11–24 meses,1
7613-LLQFO,1,Male,0,0,0,12,0,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,7.0375000000000005,12-24,11–24 meses,2
7614-QVWQL,1,Male,0,1,1,49,0,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,2541.25,1.0571428571428572,48+,25+ meses,3
7615-ESMYF,1,Female,0,1,0,2,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,44.6,97.1,22.3,0-12,0–10 meses,2
7617-EYGLW,0,Male,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.45,19.45,19.45,0-12,0–10 meses,0
7619-ODSGN,1,Male,0,1,1,24,0,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.75,1338.15,2.28125,24-48,25+ meses,2
7619-PLRLP,0,Female,0,1,0,53,0,1,DSL,1,1,1,0,0,1,One year,0,Bank transfer (automatic),74.1,3833.95,1.3981132075471696,48+,25+ meses,5
7621-VPNET,0,Female,0,1,0,42,0,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729.75,2.0452380952380955,24-48,25+ meses,3
7622-FWGEW,0,Male,1,1,0,56,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.65,4824.45,1.5294642857142857,48+,25+ meses,6
7622-NXQZR,0,Male,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,1.075,24-48,25+ meses,1
7623-HKYRK,0,Male,0,0,1,6,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,111.65,3.283333333333333,0-12,0–10 meses,0
7623-TRNQN,1,Male,0,0,1,1,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.9,49.9,49.9,0-12,0–10 meses,1
7625-XCQRH,1,Female,0,0,0,11,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,6.954545454545454,0-12,11–24 meses,1
7627-JKIAZ,1,Female,0,1,0,37,0,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,2839.65,2.133783783783784,24-48,25+ meses,2
7629-WFGLW,0,Female,1,1,0,56,0,1,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,95.65,5471.75,1.7080357142857143,48+,25+ meses,5
7629-WIXZF,0,Female,0,0,0,7,0,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,59.1,369.25,8.442857142857143,0-12,0–10 meses,2
7632-MNYOY,1,Male,1,0,0,66,0,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.9,7432.05,1.6803030303030304,48+,25+ meses,6
7632-YUTXB,0,Female,0,1,1,25,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,520.1,0.802,24-48,25+ meses,0
7633-MVPUY,0,Male,0,1,0,57,0,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,1.0482456140350878,48+,25+ meses,3
7634-HLQJR,0,Female,0,1,1,47,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1016.7,0.4265957446808511,24-48,25+ meses,0
7634-WSWDB,0,Female,0,0,1,8,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,38.5,330.8,4.8125,0-12,0–10 meses,2
7636-OWBPG,0,Male,1,0,0,12,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.35,381.2,2.4458333333333333,12-24,11–24 meses,1
7636-PEPNS,0,Female,0,1,1,58,0,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,44.1,2413.05,0.7603448275862069,48+,25+ meses,0
7636-XUHWW,0,Male,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,33.7,9.95,0-12,0–10 meses,0
7638-QVMVY,1,Female,0,0,0,7,0,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.0,522.95,11.285714285714286,0-12,0–10 meses,1
7639-LIAYI,0,Male,0,0,0,52,0,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),79.75,4217.8,1.5336538461538463,48+,25+ meses,5
7639-OPLNG,0,Male,0,1,1,70,0,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),79.25,5731.85,1.1321428571428571,48+,25+ meses,6
7639-SUPCW,1,Female,0,0,0,22,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,2.2181818181818183,12-24,11–24 meses,1
7641-EUYET,1,Male,1,1,1,46,0,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.7,4541.2,2.1891304347826086,24-48,25+ meses,5
7641-TQFHN,0,Male,0,0,1,39,0,1,Fiber optic,0,0,0,1,1,1,Two year,0,Mailed check,100.55,3895.35,2.578205128205128,24-48,25+ meses,4
7643-RCHXS,0,Female,0,1,1,63,0,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.35,1263.85,0.30714285714285716,48+,25+ meses,0
7647-GYYKX,0,Female,0,1,1,54,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.35,1092.35,0.3768518518518519,48+,25+ meses,0
7649-PHJVR,0,Male,0,0,0,11,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,226.8,1.7727272727272727,0-12,11–24 meses,0
7649-SIJJF,0,Male,0,1,0,71,0,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,80.1,5585.4,1.1281690140845069,48+,25+ meses,6
7654-YWJUF,0,Male,0,1,0,43,0,0,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,3539.25,1.9593023255813953,24-48,25+ meses,3
7657-DYEPJ,1,Male,1,0,0,38,0,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,2497.35,1.8460526315789476,24-48,25+ meses,4
7658-UYUQS,0,Male,1,1,0,21,0,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),86.55,1857.25,4.121428571428571,12-24,11–24 meses,2
7660-HDPJV,1,Female,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,69.2,0-12,0–10 meses,0
7661-CPURM,0,Male,0,0,0,19,0,0,Fiber optic,0,0,0,1,0,1,One year,1,Credit card (automatic),87.7,1725.95,4.61578947368421,12-24,11–24 meses,2
7663-CUXZB,0,Male,0,1,0,59,0,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,113.75,6561.25,1.9279661016949152,48+,25+ meses,7
7663-RGWBC,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.15,44.15,44.15,0-12,0–10 meses,0
7663-YJHSN,0,Female,0,1,0,72,0,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),103.95,7556.9,1.44375,48+,25+ meses,6
7663-ZTEGJ,0,Male,0,0,1,29,0,1,Fiber optic,0,1,1,1,0,1,One year,0,Credit card (automatic),100.55,2830.45,3.467241379310345,24-48,25+ meses,5
7665-NKLAV,0,Female,0,1,1,36,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.65,1547.35,1.1291666666666667,24-48,25+ meses,3
7665-TOALD,1,Female,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,69.6,0-12,0–10 meses,0
7665-VIGUD,0,Male,0,0,0,10,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,176.3,2.035,0-12,11–24 meses,0
7666-WKRON,1,Female,0,0,0,39,0,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,80.45,3201.55,2.062820512820513,24-48,25+ meses,2
7668-XCFYV,0,Female,1,1,0,17,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,1614.7,5.444117647058824,12-24,11–24 meses,3
7669-LCRSD,0,Male,0,1,1,12,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,56.3,628.65,4.691666666666666,12-24,11–24 meses,1
7670-ZBPOQ,0,Female,0,1,0,58,0,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),61.05,3478.75,1.0525862068965517,48+,25+ meses,3
7672-VFMXZ,0,Male,0,1,0,57,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,55.7,3171.6,0.9771929824561404,48+,25+ meses,2
7673-BQGKU,0,Female,0,1,1,69,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,1337.5,0.2920289855072464,48+,25+ meses,0
7673-LPRNY,0,Female,0,0,0,23,0,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,78.55,1843.05,3.4152173913043478,12-24,11–24 meses,5
7674-YTAFD,0,Female,0,0,0,33,0,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,2.422727272727273,24-48,25+ meses,2
7675-OZCZG,1,Female,1,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.0,127.1,15.0,0-12,0–10 meses,0
7677-SJJJK,0,Male,0,1,1,8,0,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,153.95,2.4875,0-12,0–10 meses,0
7682-AZNDK,0,Male,0,1,1,34,0,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.85,3091.75,2.6426470588235293,24-48,25+ meses,3
7683-CBDKJ,1,Male,0,1,1,14,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,4.675,12-24,11–24 meses,3
7684-XSZIY,0,Male,0,1,1,72,0,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.3,1643.25,0.3375,48+,25+ meses,1
7688-AWMDX,0,Male,0,1,0,71,0,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,3778.2,0.7676056338028169,48+,25+ meses,2
7690-KPNCU,0,Male,0,1,1,64,0,0,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),73.05,4688.65,1.14140625,48+,25+ meses,4
7691-KGKGP,0,Male,0,1,1,53,0,0,DSL,0,1,0,1,1,0,Month-to-month,0,Credit card (automatic),65.0,3363.8,1.2264150943396226,48+,25+ meses,3
7691-XVTZH,0,Female,0,1,0,68,0,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),89.95,5974.3,1.3227941176470588,48+,25+ meses,3
7693-LCKZL,1,Male,0,1,1,5,0,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.15,385.0,16.03,0-12,0–10 meses,2
7693-QPEFS,0,Male,1,0,0,52,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.95,3829.75,1.4028846153846155,48+,25+ meses,1
7694-VLBWQ,1,Male,0,1,0,67,0,1,Fiber optic,0,1,1,0,1,1,One year,0,Electronic check,104.1,7040.85,1.553731343283582,48+,25+ meses,5
7695-PKLCZ,0,Female,0,0,0,68,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1424.9,0.3014705882352941,48+,25+ meses,0
7696-AMHOD,0,Female,0,1,1,49,0,0,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78.0,3824.2,1.5918367346938775,48+,25+ meses,4
7696-CFTAT,0,Male,0,1,1,37,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,726.1,0.5351351351351351,24-48,25+ meses,0
7698-YFGEZ,0,Male,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.0,20.0,20.0,0-12,0–10 meses,0
7703-ZEKEF,1,Male,0,0,0,23,0,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.0,1917.1,3.5217391304347827,12-24,11–24 meses,2
7706-DZNKK,0,Male,0,0,0,11,0,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,237.3,1.8590909090909091,0-12,11–24 meses,0
7706-YLMQA,0,Female,0,0,0,70,0,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,1341.5,0.2814285714285714,48+,25+ meses,0
7707-PYBBH,0,Male,0,0,0,40,0,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,61.9,2647.1,1.5474999999999999,24-48,25+ meses,3
7710-JSYOA,0,Female,0,1,1,69,0,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),93.3,6398.05,1.3521739130434782,48+,25+ meses,4
7711-GQBZC,0,Female,0,1,1,71,0,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1810.55,0.34788732394366195,48+,25+ meses,1
7711-YIJWC,0,Male,0,1,1,61,0,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),84.9,5264.5,1.3918032786885246,48+,25+ meses,6
7714-YXSMB,0,Female,0,0,0,26,0,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,3.8653846153846154,24-48,25+ meses,4
7716-YTYHG,1,Female,0,1,1,48,0,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,1.7093749999999999,48+,25+ meses,2
7717-BICXI,0,Male,0,1,1,60,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1205.05,0.3425,48+,25+ meses,0
7718-RXDGG,0,Male,0,1,0,15,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,4.573333333333333,12-24,11–24 meses,0
7718-UPSKJ,0,Female,0,1,0,69,0,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,7251.9,1.5420289855072464,48+,25+ meses,5
7721-DVEKZ,0,Female,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,19.65,0-12,0–10 meses,0
7721-JXEAW,1,Male,0,1,0,59,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,2452.7,0.6957627118644067,48+,25+ meses,2
7722-CVFXN,0,Male,0,1,1,54,0,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,105.2,5637.85,1.9481481481481482,48+,25+ meses,5
7722-VJRQD,0,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.95,4549.05,0.8465277777777778,48+,25+ meses,5
7727-SHVZV,0,Female,0,0,0,9,0,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,150.35,2.1666666666666665,0-12,0–10 meses,0
7729-JTEEC,0,Male,0,1,1,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,22.25,0-12,0–10 meses,0
7729-XBTWX,0,Male,0,1,1,66,0,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.75,1344.5,0.29924242424242425,48+,25+ meses,0
7730-CLDSV,0,Female,0,1,1,72,0,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,7129.45,1.370138888888889,48+,25+ meses,5
7730-IUTDZ,1,Male,0,0,0,43,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,3198.6,1.7488372093023257,24-48,25+ meses,1
7733-UDMTP,0,Female,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,55.0,3094.05,0.9649122807017544,48+,25+ meses,4
7734-DBOAI,1,Female,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,40.1,0-12,0–10 meses,2
7739-LAXOG,1,Female,0,1,1,32,0,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,2.8453125,24-48,25+ meses,3
7740-BTPUX,0,Male,1,1,0,55,0,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,6292.7,2.0654545454545454,48+,25+ meses,6
7740-KKCXF,0,Male,0,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.05,1529.45,0.5892156862745098,48+,25+ meses,1
